"expensesId","expenses_fk_categoryId","expenseReason","expenseAmount","expenseDate","createdBy_fk_userId","approvedBy_fk_userId","softDelete"
"2756","5","3 Laptops","360000.00","2021-11-23","0","0","0"
"2757","2","Bluetooth printer[155448]","16000.00","2021-11-23","0","0","0"
"2758","5","Offloading","15000.00","2021-11-23","1025","0","0"
"2759","5","Printer ink","43000.00","2021-11-23","1025","0","0"
"2760","5","Bank","200000.00","2021-11-24","1025","0","0"
"2761","5","Transport[Bank]","50.00","2021-11-24","1025","0","0"
"2762","5","Director","6000.00","2021-11-24","1025","0","0"
"2763","2","135gsm Art paper[155501]","1500.00","2021-11-24","1025","0","0"
"2764","5","Scientific calculator","11000.00","2021-11-24","1025","0","0"
"2765","14","Cutting of conq paper","400.00","2021-11-24","1025","0","0"
"2766","6","Calls","500.00","2021-11-24","1025","0","0"
"2767","3","Data","4000.00","2021-11-24","1025","0","1"
"2768","5","D.I Toner","95000.00","2021-11-24","1025","0","0"
"2769","5","Diesel and Petrol","55000.00","2021-11-24","1025","0","0"
"2770","5","Transport[Bank]","50.00","2021-11-24","1025","0","0"
"2771","15","Data","4000.00","2021-11-24","1025","0","0"
"2772","9","Bread","1000.00","2021-11-25","1025","0","0"
"2773","5","Director","20000.00","2021-11-25","1025","0","0"
"2774","14","Fuel","9000.00","2021-11-25","1025","0","0"
"2775","2","508 Numbering machie[165015]","6500.00","2021-11-25","1025","0","0"
"2776","9","Market","1500.00","2021-11-25","1025","0","0"
"2777","5","Printer ink","39500.00","2021-11-25","1025","0","0"
"2778","5","UMFB","19000.00","2021-11-26","1025","0","0"
"2779","14","Customer bags","4800.00","2021-11-26","0","0","0"
"2780","2","1.2KVA UPS","35000.00","2021-11-26","1025","0","0"
"2781","4","Goods","2000.00","2021-11-26","1025","0","0"
"2782","6","Calls","500.00","2021-11-26","1025","0","0"
"2783","9","Airtime","3000.00","2021-11-27","1025","0","0"
"2784","10","Sanitary needs","850.00","2021-11-27","1025","0","0"
"2785","14","Tissue","250.00","2021-11-27","1025","0","0"
"2786","5","Authur Jarvis University","105000.00","2021-11-27","1025","0","0"
"2787","5","Printer ink","20000.00","2021-11-27","1025","0","0"
"2788","2","Router","7000.00","2021-11-27","1025","0","0"
"2789","5","Design plus","750.00","2021-11-27","1025","0","0"
"2790","14","Cutting of conq. paper","500.00","2021-11-27","1025","0","0"
"2791","5","Softwares","11000.00","2021-11-29","1025","0","0"
"2792","5","Director","6000.00","2021-11-29","1025","0","0"
"2793","9","Calculator","3000.00","2021-11-29","1025","0","0"
"2794","9","Madam","5000.00","2021-11-29","1025","0","0"
"2795","5","School fees","21000.00","2021-11-30","1025","0","0"
"2796","5","Presby Press","21500.00","2021-11-30","1025","0","0"
"2797","5","Holy Child","6000.00","2021-11-30","1025","0","0"
"2798","5","Law book","65000.00","2021-11-30","1025","0","0"
"2799","5","Oil","6000.00","2021-11-30","1025","0","0"
"2800","5","Waybill","15000.00","2021-11-30","1025","0","0"
"2801","5","Director","2500.00","2021-11-30","1025","0","0"
"2802","14","Cutting of conq. paper","300.00","2021-11-30","1025","0","0"
"2803","7","Subscription","18400.00","2021-12-01","1025","0","0"
"2804","9","Madam","15000.00","2021-12-01","1025","0","0"
"2805","9","Madam","10000.00","2021-12-01","1025","0","0"
"2806","6","Calls","500.00","2021-12-01","1025","0","0"
"2807","2","130gsm Art paper","41500.00","2021-12-01","0","0","1"
"2808","2","130gsm Art paper[165624]","41500.00","2021-12-01","0","0","0"
"2809","5","Joseph","4500.00","2021-12-02","1025","0","0"
"2810","5","Airtime","2000.00","2021-12-02","1025","0","0"
"2811","14","Broom","200.00","2021-12-02","1025","0","0"
"2812","14","Cutting of conq. paper","600.00","2021-12-02","1025","0","0"
"2813","5","Transport[Bank]","50.00","2021-12-02","1025","0","0"
"2814","5","Director","7000.00","2021-12-02","1025","0","0"
"2815","5","Ubong","1000.00","2021-12-02","0","0","0"
"2816","5","Goods","500.00","2021-12-02","0","0","0"
"2817","5","Transport[Bank]","50.00","2021-12-02","1025","0","0"
"2818","9","Ubong","3300.00","2021-12-02","1025","0","0"
"2819","9","Ubong","15000.00","2021-12-03","1025","0","0"
"2820","5","D.I Toner","100000.00","2021-12-03","1025","0","0"
"2821","9","Drycleaning","5900.00","2021-12-03","1025","0","0"
"2822","5","Director","50000.00","2021-12-03","1025","0","0"
"2823","5","Photostat","50.00","2021-12-03","1025","0","0"
"2824","10","Sanitary needs","900.00","2021-12-04","1025","0","0"
"2825","6","Calls","500.00","2021-12-04","1025","0","0"
"2826","5","Printer Ink","42000.00","2021-12-04","1025","0","0"
"2827","2","HSO4 Battery","9000.00","2021-12-04","1025","0","0"
"2828","5","Sharp Toner","77000.00","2021-12-04","1025","0","0"
"2829","5","Driver","14000.00","2021-12-04","1025","0","0"
"2830","5","Director","100000.00","2021-12-04","1025","0","0"
"2831","9","Madam","3000.00","2021-12-04","1025","0","0"
"2832","14","Costumer bags","6550.00","2021-12-04","1025","0","0"
"2833","9","Drycleaning","2500.00","2021-12-06","1025","0","0"
"2834","5","Director","10000.00","2021-12-06","1025","0","0"
"2835","5","Goods","17500.00","2021-12-06","1025","0","0"
"2836","5","Generator man","1000.00","2021-12-06","1025","0","0"
"2837","15","Data subscription","4000.00","2021-12-06","1025","0","0"
"2838","5","Engine oil","5500.00","2021-12-06","1025","0","0"
"2839","5","Director","10000.00","2021-12-06","1025","0","0"
"2840","9","Madam","30000.00","2021-12-06","1025","0","0"
"2841","5","Director","9000.00","2021-12-06","1025","0","0"
"2842","14","Cutting of paper","200.00","2021-12-06","1025","0","0"
"2843","5","Data","1000.00","2021-12-06","1025","0","0"
"2844","2","115gsm art paper[172341]","3080.00","2021-12-07","1025","0","0"
"2845","5","Boniface","100.00","2021-12-07","1025","0","0"
"2846","5","Generator","22500.00","2021-12-07","1025","0","0"
"2847","5","Director","10000.00","2021-12-07","1025","0","0"
"2848","5","Director","10000.00","2021-12-07","1025","0","0"
"2849","5","Shop Phone","9500.00","2021-12-07","0","0","0"
"2850","2","115gsm art paper[172123]","1848.00","2021-12-07","1025","0","0"
"2851","5","Dannytech","10000.00","2021-12-07","1025","0","0"
"2852","5","Ubong","1000.00","2021-12-08","1025","0","0"
"2853","5","Battery","2300.00","2021-12-08","1025","0","0"
"2854","5","Balance for shop phone","1500.00","2021-12-08","1025","0","0"
"2855","5","ECMT","62000.00","2021-12-08","1025","0","0"
"2856","5","NEPA Bill","19000.00","2021-12-08","0","0","0"
"2857","5","Director","10000.00","2021-12-08","1025","0","0"
"2858","5","Director","20000.00","2021-12-08","1025","0","0"
"2859","5","Director","80000.00","2021-12-08","1025","0","0"
"2860","2","Market","1000.00","2021-12-08","1025","0","0"
"2861","9","Market","22500.00","2021-12-09","1025","0","0"
"2862","9","Gas","10000.00","2021-12-09","1025","0","0"
"2863","6","Calls","500.00","2021-12-09","1025","0","0"
"2864","5","Goods","4000.00","2021-12-09","1025","0","0"
"2865","5","Boniface","300.00","2021-12-09","1025","0","0"
"2866","5","Printer ink","34000.00","2021-12-09","1025","0","0"
"2867","5","Agnes","200.00","2021-12-09","1025","0","0"
"2868","5","Director","40000.00","2021-12-10","1025","0","0"
"2869","5","Director","20000.00","2021-12-10","1025","0","0"
"2870","5","Director","5000.00","2021-12-10","0","0","0"
"2871","5","Transport[Bank]","50.00","2021-12-10","0","0","0"
"2872","5","Board","50000.00","2021-12-10","0","0","0"
"2873","9","Madam","2000.00","2021-12-11","1025","0","0"
"2874","10","Sanitary needs","900.00","2021-12-11","1025","0","0"
"2875","2","Excess transfer","4500.00","2021-12-11","1025","0","0"
"2876","14","Cutting of paper","900.00","2021-12-11","1025","0","0"
"2877","5","Generator","1800.00","2021-12-11","1025","0","0"
"2878","5","Diesel","100000.00","2021-12-11","0","0","0"
"2879","9","Madam","3000.00","2021-12-13","1025","0","0"
"2880","5","Director","50000.00","2021-12-13","1025","0","0"
"2881","5","Bank","15000.00","2021-12-13","0","0","0"
"2882","5","One carton","8000.00","2021-12-13","0","0","0"
"2883","5","Transport[Bank]","100.00","2021-12-13","1025","0","0"
"2884","5","Renewal of vehicle license","11000.00","2021-12-13","1025","0","0"
"2885","6","Calls","500.00","2021-12-13","1025","0","0"
"2886","9","Market","10000.00","2021-12-13","1025","0","0"
"2887","2","USB Cable[172916]","1000.00","2021-12-13","1025","0","0"
"2888","5","HP 901 Black Ink","56000.00","2021-12-14","1025","0","0"
"2889","9","Recharge Card","2500.00","2021-12-14","1025","0","0"
"2890","14","Cutting of conq. paper","500.00","2021-12-14","1025","0","0"
"2891","5","D.I Toner","110000.00","2021-12-14","1025","0","0"
"2892","5","Presby Press","1900.00","2021-12-15","1025","0","0"
"2893","5","Evostic pen","30000.00","2021-12-15","1025","0","0"
"2894","14","Tissue","250.00","2021-12-15","1025","0","0"
"2895","5","Director","10000.00","2021-12-15","1025","0","0"
"2896","5","Transprt[Bank]","100.00","2021-12-15","1025","0","0"
"2897","9","Market","2500.00","2021-12-15","1025","0","0"
"2898","9","Drycleaning","4500.00","2021-12-15","1025","0","0"
"2899","6","Calls","500.00","2021-12-15","1025","0","0"
"2900","5","Driver","700.00","2021-12-15","1025","0","0"
"2901","5","Electrician","3500.00","2021-12-16","1025","0","0"
"2902","14","Cutting of conq. paper","300.00","2021-12-16","1025","0","0"
"2903","2","Transferred excess","200.00","2021-12-16","1025","0","0"
"2904","9","Market","2600.00","2021-12-16","1025","0","0"
"2905","2","Cash book[146260]","1500.00","2021-12-16","1025","0","0"
"2906","2","VGA TO HDMI Converter[172837]","6500.00","2021-12-16","1025","0","0"
"2907","5","Goods","5500.00","2021-12-16","1025","0","0"
"2908","5","Director","15000.00","2021-12-16","1025","0","0"
"2909","2","Cash book","1600.00","2021-12-16","1025","0","0"
"2910","14","Customer bags","6550.00","2021-12-16","1025","0","0"
"2911","5","Printer","80000.00","2021-12-16","0","0","0"
"2912","4","Sharp Toner","70000.00","2021-12-16","1025","0","1"
"2913","5","Sharp Toner","70000.00","2021-12-16","1025","0","0"
"2914","5","D.I Toner","110000.00","2021-12-16","1025","0","0"
"2915","5","Director","50.00","2021-12-16","1025","0","0"
"2916","5","Goods","14500.00","2021-12-17","1025","0","0"
"2917","9","Market","400.00","2021-12-17","1025","0","0"
"2918","5","VAT","21750.00","2021-12-17","1025","0","0"
"2919","9","Madam","1000.00","2021-12-17","1025","0","0"
"2920","9","Madam","500.00","2021-12-17","1025","0","0"
"2921","9","Madam","2000.00","2021-12-17","1025","0","0"
"2922","9","Madam","16000.00","2021-12-17","1025","0","0"
"2923","9","Market","6000.00","2021-12-17","1025","0","0"
"2924","5","Toner","103000.00","2021-12-18","1025","0","0"
"2925","5","Director","7500.00","2021-12-18","1025","0","0"
"2926","14","Cutting of paper","300.00","2021-12-18","1025","0","0"
"2927","2","JCO4 Battery","9000.00","2021-12-20","1025","0","0"
"2928","14","Cutting of paper","300.00","2021-12-20","0","0","0"
"2929","9","Fuel","11000.00","2021-12-20","1025","0","0"
"2930","9","Drycleaning","4800.00","2021-12-20","1025","0","0"
"2931","9","Firewood","2000.00","2021-12-20","1025","0","0"
"2932","9","Madam","5000.00","2021-12-21","1025","0","0"
"2933","9","Madam","1000.00","2021-12-21","1025","0","0"
"2934","5","Developer","28000.00","2021-12-21","0","0","0"
"2935","9","Madam","3000.00","2021-12-21","1025","0","0"
"2936","5","Transport[Bank]","50.00","2021-12-21","1025","0","0"
"2937","10","Sanitary needs","900.00","2021-12-22","1025","0","0"
"2938","5","Driver","500.00","2021-12-22","1025","0","0"
"2939","5","Director","25000.00","2021-12-22","1025","0","0"
"2940","5","Transport[Bank]","50.00","2021-12-22","1025","0","0"
"2941","5","Ubong","17500.00","2021-12-22","1025","0","1"
"2942","5","Ubong","17700.00","2021-12-22","1025","0","0"
"2943","11","Driver","3000.00","2021-12-22","1025","0","0"
"2944","2","Transferred excess","750.00","2021-12-22","1025","0","0"
"2945","2","HDD Casing[145322]","3500.00","2021-12-22","1025","0","0"
"2946","5","85A Toner","44000.00","2021-12-22","1025","0","0"
"2947","2","Joe-Rhymes","7000.00","2021-12-23","1025","0","0"
"2948","5","Director","30000.00","2021-12-23","1025","0","0"
"2949","9","Madam","1000.00","2021-12-23","1025","0","0"
"2950","9","Madam","150.00","2021-12-23","1025","0","0"
"2951","14","Cutting of paper","400.00","2021-12-23","1025","0","0"
"2952","5","Director","7000.00","2021-12-23","1025","0","0"
"2953","5","Director","5000.00","2021-12-23","0","0","0"
"2954","5","404 Printer","80000.00","2021-12-23","0","0","0"
"2955","5","Director","13000.00","2021-12-23","0","0","0"
"2956","5","Meat","28000.00","2021-12-23","1025","0","0"
"2957","5","UMFB","10000.00","2021-12-23","1025","0","0"
"2958","5","Director","30000.00","2021-12-23","1025","0","0"
"2959","5","Goods","8500.00","2021-12-24","1025","0","0"
"2960","5","Director","30000.00","2021-12-24","1025","0","0"
"2961","5","Director","64000.00","2021-12-24","1025","0","0"
"2962","5","Drycleaning","8200.00","2021-12-24","1025","0","0"
"2963","5","Printer ink","23000.00","2021-12-24","1025","0","0"
"2964","5","Director","50000.00","2021-12-24","1025","0","0"
"2965","15","Data Subsciption","4000.00","2021-12-27","1025","0","0"
"2966","5","Director","20000.00","2021-12-28","1025","0","0"
"2967","5","Director","2400.00","2021-12-28","1025","0","0"
"2968","5","Gas","10000.00","2021-12-28","1025","0","0"
"2969","9","Madam","25000.00","2021-12-28","1025","0","0"
"2970","5","Airtime","4000.00","2021-12-29","1025","0","0"
"2971","11","Tyre","200.00","2021-12-29","1025","0","0"
"2972","5","Photocopy","100.00","2021-12-29","1025","0","0"
"2973","2","145520","6500.00","2021-12-29","1025","0","0"
"2974","5","Director","10000.00","2021-12-29","1025","0","0"
"2975","2","4G LTE Mobile Wifi[155680]","15000.00","2021-12-29","0","0","0"
"2976","2","HP Wired Mouse X500[145339]","1000.00","2021-12-29","0","0","0"
"2977","5","Engine oil","6000.00","2021-12-30","1025","0","0"
"2978","5","Director","30000.00","2021-12-30","1025","0","0"
"2979","9","Ubong","5000.00","2021-12-30","1025","0","0"
"2980","5","Director","30000.00","2021-12-30","1025","0","0"
"2981","7","Subscription","18400.00","2021-12-31","1025","0","0"
"2982","5","One carton","4000.00","2021-12-31","1025","0","0"
"2983","9","Drycleaning","5500.00","2021-12-31","1025","0","1"
"2984","9","Drycleaning","5000.00","2021-12-31","1025","0","0"
"2985","9","Ubong","2700.00","2021-12-31","1025","0","0"
"2986","5","Director","24000.00","2022-01-03","1025","0","0"
"2987","5","Borehole","3500.00","2022-01-03","1025","0","0"
"2988","5","Mr. Godfrey","40000.00","2022-01-03","1025","0","0"
"2989","5","17A Crown Toner","14000.00","2022-01-03","1025","0","0"
"2990","5","Director","73000.00","2022-01-03","0","0","0"
"2991","6","Calls","500.00","2022-01-03","1025","0","0"
"2992","5","Director","10000.00","2022-01-04","1025","0","0"
"2993","9","Market","3500.00","2022-01-04","1025","0","0"
"2994","5","Bank","100.00","2022-01-04","1025","0","0"
"2995","9","Printer man","3000.00","2022-01-04","1025","0","0"
"2996","2","Arch file[145942]","7200.00","2022-01-04","1025","0","0"
"2997","10","Sanitary needs","900.00","2022-01-05","1025","0","0"
"2998","15","Subscription","4000.00","2022-01-05","1025","0","0"
"2999","5","Router","8000.00","2022-01-05","1025","0","0"
"3000","5","Gas","9300.00","2022-01-05","1025","0","0"
"3001","5","Colour 60g paper for invoice","7000.00","2022-01-06","1025","0","0"
"3002","14","Workmanship for invoice","7000.00","2022-01-06","1025","0","0"
"3003","14","Mop","2000.00","2022-01-06","1025","0","0"
"3004","5","Drycleaning","5500.00","2022-01-06","1025","0","0"
"3005","2","Thermal paper","8250.00","2022-01-07","1025","0","0"
"3006","6","Calls","500.00","2022-01-07","1025","0","0"
"3007","5","Fuel","4800.00","2022-01-07","1025","0","0"
"3008","5","Transport[Bank]","50.00","2022-01-07","1025","0","0"
"3009","9","Madam","2900.00","2022-01-07","1025","0","0"
"3010","9","Ubong","12000.00","2022-01-07","1025","0","0"
"3011","9","Ubong","3000.00","2022-01-07","1025","0","0"
"3012","5","Director","500000.00","2022-01-07","1025","0","1"
"3013","5","Oil","1500.00","2022-01-07","1025","0","0"
"3014","5","Cutting of paper","300.00","2022-01-07","1025","0","0"
"3015","5","Director","200000.00","2022-01-07","1025","0","0"
"3016","5","Cutting of emboss","200.00","2022-01-07","1025","0","0"
"3017","5","Security man for day and night","30000.00","2022-01-08","1025","0","0"
"3018","9","Market","10000.00","2022-01-08","1025","0","0"
"3019","5","Goods","6500.00","2022-01-08","1025","0","0"
"3020","5","Printing of invoice","10000.00","2022-01-08","1025","0","0"
"3021","14","Costumer bags","4700.00","2022-01-08","1025","0","0"
"3022","5","Nepa Bill","14500.00","2022-01-10","1025","0","0"
"3023","5","Director","250000.00","2022-01-10","1025","0","0"
"3024","9","Drycleaning","6700.00","2022-01-10","1025","0","0"
"3025","5","Airtime","1000.00","2022-01-11","1025","0","0"
"3026","14","Transport[Bank]","150.00","2022-01-11","1025","0","0"
"3027","2","Transferred excess","1500.00","2022-01-11","1025","0","0"
"3028","9","Airtime","2500.00","2022-01-11","1025","0","0"
"3029","14","Cutting of conq paper","300.00","2022-01-11","1025","0","0"
"3030","14","Cutting of conq. paper","500.00","2022-01-11","1025","0","0"
"3031","5","Bluegate","64000.00","2022-01-11","1025","0","0"
"3032","5","Printer ink and marker","72350.00","2022-01-11","1025","0","0"
"3033","14","Methylated spirit","500.00","2022-01-11","1025","0","0"
"3034","5","GO TV","2500.00","2022-01-11","1025","0","0"
"3035","9","Madam","1500.00","2022-01-11","1025","0","0"
"3036","5","D.I Developer","22000.00","2022-01-11","1025","0","0"
"3037","2","Transferred excess","1000.00","2022-01-12","1025","0","0"
"3038","10","Sanitary needs","900.00","2022-01-12","1025","0","0"
"3039","5","Goods","55000.00","2022-01-12","1025","0","0"
"3040","2","Conq. paper[144986]","300.00","2022-01-13","1025","0","0"
"3041","9","Madam","400.00","2022-01-13","1025","0","0"
"3042","6","Calls","500.00","2022-01-13","1025","0","0"
"3043","2","Cardboard[144912]","700.00","2022-01-13","1025","0","0"
"3044","14","Transport[Bank]","50.00","2022-01-13","1025","0","0"
"3045","5","Bank","200000.00","2022-01-13","1025","0","0"
"3046","5","Dictionaries","300000.00","2022-01-13","1025","0","0"
"3047","5","Bluegate","500.00","2022-01-13","1025","0","0"
"3048","14","Transport[Bank]","100.00","2022-01-13","1025","0","0"
"3049","2","Transferred double","8585.00","2022-01-13","1025","0","0"
"3050","2","Presby Press","3050.00","2022-01-14","1025","0","0"
"3051","2","10mm HDMI Cable[144445]","1500.00","2022-01-14","1025","0","0"
"3052","9","Capital","100000.00","2022-01-14","1025","0","0"
"3053","5","Printer ink","15000.00","2022-01-14","1025","0","0"
"3054","14","Photocopy","50.00","2022-01-14","1025","0","0"
"3055","5","Driver","150000.00","2022-01-15","1025","0","0"
"3056","9","Crayfish","24000.00","2022-01-15","1025","0","0"
"3057","14","Cutting  of conq. paper","300.00","2022-01-15","1025","0","0"
"3058","5","Goods","14500.00","2022-01-15","1025","0","0"
"3059","14","Electrician","1000.00","2022-01-17","1025","0","0"
"3060","11","Tyre","500.00","2022-01-17","1025","0","0"
"3061","14","Bulb and switch","800.00","2022-01-17","1025","0","0"
"3062","15","Data Subscription","4000.00","2022-01-17","1025","0","0"
"3063","5","Revenue","2000.00","2022-01-17","1025","0","0"
"3064","5","Printer","10000.00","2022-01-17","1025","0","0"
"3065","5","Offloading","15000.00","2022-01-17","1025","0","0"
"3066","9","Drycleaning","4000.00","2022-01-17","1025","0","0"
"3067","5","Director","500.00","2022-01-17","1025","0","0"
"3068","5","Airtime","2000.00","2022-01-18","1025","0","0"
"3069","14","Costumer bags","6550.00","2022-01-18","1025","0","0"
"3070","5","Refund for CNTA","32500.00","2022-01-18","1025","0","0"
"3071","5","Director","100.00","2022-01-18","1025","0","0"
"3072","9","Fish","2500.00","2022-01-18","1025","0","0"
"3073","9","Airtime","3000.00","2022-01-18","1025","0","0"
"3074","14","Tissue","250.00","2022-01-18","1025","0","0"
"3075","5","Goods","2000.00","2022-01-18","1025","0","0"
"3076","2","123 Black ink","1000.00","2022-01-18","1025","0","0"
"3077","2","Transferred excess","900.00","2022-01-18","1025","0","0"
"3078","14","Engine oil","6000.00","2022-01-19","1025","0","0"
"3079","5","Transport to market","50.00","2022-01-19","1025","0","0"
"3080","2","12A Toner","7000.00","2022-01-19","1025","0","0"
"3081","9","Gas","8700.00","2022-01-19","1025","0","0"
"3082","5","Transport to unical","18000.00","2022-01-19","1025","0","0"
"3083","9","Min. of works","2000.00","2022-01-19","0","0","0"
"3084","5","Correspondence register","25200.00","2022-01-19","0","0","0"
"3085","9","Soap","2500.00","2022-01-19","1025","0","0"
"3086","5","Direct","10000.00","2022-01-19","1025","0","1"
"3087","5","Director","5000.00","2022-01-19","1025","0","0"
"3088","5","Director","20000.00","2022-01-19","1025","0","0"
"3089","6","Calls","500.00","2022-01-20","1025","0","0"
"3090","5","Director","2500.00","2022-01-20","1025","0","0"
"3091","5","VAT","15000.00","2022-01-20","1025","0","0"
"3092","9","Madam","10000.00","2022-01-20","1025","0","0"
"3093","2","Cat 6 20m[141788]","900.00","2022-01-20","1025","0","0"
"3094","5","Costumer","5000.00","2022-01-20","1025","0","0"
"3095","5","Transport[Bank]","100.00","2022-01-20","1025","0","0"
"3096","5","UMFB","16500.00","2022-01-20","1025","0","0"
"3097","5","Sand","23000.00","2022-01-20","1025","0","0"
"3098","5","Goods","2000.00","2022-01-20","1025","0","0"
"3099","5","Shop key","20000.00","2022-01-20","1025","0","0"
"3100","11","Transport","200.00","2022-01-20","1025","0","0"
"3101","5","Director","10000.00","2022-01-20","1025","0","0"
"3102","2","Kaspersky Antivirus[141389]","25000.00","2022-01-20","1025","0","0"
"3103","5","Mechanic","8500.00","2022-01-20","0","0","0"
"3104","10","Sanitary needs","1000.00","2022-01-21","1025","0","0"
"3105","5","Mechanic","3000.00","2022-01-21","1025","0","0"
"3106","5","Cement","20000.00","2022-01-21","1025","0","0"
"3107","2","Double A Paper","500.00","2022-01-21","0","0","0"
"3108","5","Donation to church","5000.00","2022-01-21","1025","0","0"
"3109","5","Mechanic","4000.00","2022-01-21","1025","0","0"
"3110","9","Madam","2000.00","2022-01-21","1025","0","0"
"3111","5","Director","100000.00","2022-01-21","1025","0","0"
"3112","5","Painter","18000.00","2022-01-22","1025","0","0"
"3113","5","aCement","10100.00","2022-01-22","1025","0","0"
"3114","14","Batteriesor sale","2500.00","2022-01-22","1025","0","0"
"3115","14","Broom","200.00","2022-01-22","1025","0","0"
"3116","11","Tyre","500.00","2022-01-22","1025","0","0"
"3117","5","Director","6500.00","2022-01-22","1025","0","0"
"3118","14","Sanitary towels","1000.00","2022-01-22","1025","0","0"
"3119","5","Director","40000.00","2022-01-22","1025","0","0"
"3120","9","Madam","12000.00","2022-01-22","1025","0","0"
"3121","5","Diesel","9000.00","2022-01-22","1025","0","0"
"3122","9","Madam","4000.00","2022-01-24","1025","0","0"
"3123","5","Rev. Father","20000.00","2022-01-24","1025","0","0"
"3124","2","12V Adapter[147477]","1500.00","2022-01-24","0","0","0"
"3125","2","Design plus","1950.00","2022-01-24","0","0","0"
"3126","5","Bluegate","339800.00","2022-01-24","1025","0","0"
"3127","2","A3 Printer","139800.00","2022-01-24","1025","0","0"
"3128","5","Director","3000.00","2022-01-24","1025","0","1"
"3129","5","Director","3000.00","2022-01-24","1025","0","0"
"3130","5","Goods","1800.00","2022-01-25","1025","0","0"
"3131","5","Bank","26500.00","2022-01-25","1025","0","0"
"3132","5","Bluegate","54500.00","2022-01-25","1025","0","0"
"3133","14","Generator repairs","1000.00","2022-01-25","1025","0","0"
"3134","14","Joining of Generator Exhaust","500.00","2022-01-25","1025","0","1"
"3135","5","Director","30000.00","2022-01-25","1025","0","0"
"3136","2","Credit invoice","500.00","2022-01-25","1025","0","0"
"3137","5","Transport[Bank]","50.00","2022-01-25","0","0","0"
"3138","5","Printer","15000.00","2022-01-25","1025","0","0"
"3139","2","Access School","200.00","2022-01-25","1025","0","0"
"3140","5","Director","80000.00","2022-01-25","1025","0","0"
"3141","5","Director","14000.00","2022-01-26","1025","0","0"
"3142","5","Director","10000.00","2022-01-26","1025","0","0"
"3143","9","Airtime","3000.00","2022-01-26","1025","0","0"
"3144","5","Goods","14500.00","2022-01-27","1025","0","0"
"3145","6","Calls","500.00","2022-01-27","1025","0","0"
"3146","5","Bank","440000.00","2022-01-27","1025","0","0"
"3147","5","Transport[Bank]","50.00","2022-01-27","1025","0","0"
"3148","9","Change","50000.00","2022-01-27","1025","0","1"
"3149","9","Change","10000.00","2022-01-27","0","0","0"
"3150","5","Goods","1000.00","2022-01-27","1025","0","0"
"3151","9","Madam","4000.00","2022-01-27","1025","0","0"
"3152","9","Joshua","5000.00","2022-01-27","1025","0","0"
"3153","2","HP 662 Black Ink","8500.00","2022-01-27","1025","0","0"
"3154","5","Akan","2500.00","2022-01-28","1025","0","0"
"3155","5","Printer ink","96000.00","2022-01-28","1025","0","0"
"3156","5","Airtime","2000.00","2022-01-29","1025","0","0"
"3157","10","Sanitary needs","1000.00","2022-01-29","1025","0","0"
"3158","9","Madam","10000.00","2022-01-29","1025","0","0"
"3159","5","Printer","10000.00","2022-01-29","1025","0","0"
"3160","5","Colour laser printer part payment","20000.00","2022-01-29","1025","0","0"
"3161","14","Costumer bags","6000.00","2022-01-31","1025","0","0"
"3162","2","Transferred excess","500.00","2022-01-31","1025","0","0"
"3163","2","Transferred excesss","2600.00","2022-01-31","1025","0","0"
"3164","11","Fuel","3000.00","2022-01-31","1025","0","0"
"3165","5","Waste revenue","12000.00","2022-01-31","1025","0","0"
"3166","9","Drycleaning","2500.00","2022-01-31","1025","0","0"
"3167","2","Blade","5000.00","2022-01-31","1025","0","0"
"3168","5","Director","100000.00","2022-02-01","1025","0","0"
"3169","2","Universal modem[157899]","4000.00","2022-02-01","1025","0","0"
"3170","7","Subscription","18400.00","2022-02-01","1025","0","0"
"3171","5","Otobong","500.00","2022-02-01","1025","0","0"
"3172","5","Director","300000.00","2022-02-01","1025","0","0"
"3173","5","Director","80000.00","2022-02-01","1025","0","0"
"3174","9","Market","10000.00","2022-02-02","1025","0","0"
"3175","5","Bluegate","85300.00","2022-02-02","1025","0","0"
"3176","15","Data subscription","4000.00","2022-02-02","1025","0","0"
"3177","2","Excess transfer","250.00","2022-02-02","1025","0","0"
"3178","5","Director","40000.00","2022-02-02","1025","0","0"
"3179","14","Generator repairs","1500.00","2022-02-02","1025","0","0"
"3180","6","Calls","500.00","2022-02-02","1025","0","0"
"3181","5","Printer ink and Toner","25000.00","2022-02-02","1025","0","0"
"3182","5","Spare parts","51500.00","2022-02-02","1025","0","0"
"3183","9","Madam","5000.00","2022-02-02","1025","0","0"
"3184","5","Adapter","60000.00","2022-02-03","1025","0","0"
"3185","5","Tax","20000.00","2022-02-03","1025","0","0"
"3186","5","Director","2000.00","2022-02-03","1025","0","0"
"3187","5","Director","100000.00","2022-02-03","1025","0","0"
"3188","9","Madam","5000.00","2022-02-03","1025","0","0"
"3189","5","Mechanic","5500.00","2022-02-03","1025","0","0"
"3190","9","Madam","2000.00","2022-02-03","1025","0","0"
"3191","5","Director","5000.00","2022-02-04","1025","0","0"
"3192","5","Ubong","100.00","2022-02-04","1025","0","0"
"3193","9","Airtime","3000.00","2022-02-04","1025","0","0"
"3194","10","Snitary needs","900.00","2022-02-04","1025","0","0"
"3195","5","Director","20000.00","2022-02-04","1025","0","0"
"3196","5","Director","45000.00","2022-02-04","1025","0","0"
"3197","5","Director","50000.00","2022-02-04","1025","0","0"
"3198","14","Tissue","250.00","2022-02-04","1025","0","0"
